"場所の名前","カテゴリ","区名","所在地","TEL","避難可能時間","災害対策基本法に基づく指定","避難場所の対象とする災害","経度","緯度","分類"
"市営新浪速第1住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","浪速西2-5","","24時間","指定緊急避難場所","津波、洪水","135.487030463449","34.6560221206044","津波避難ビル・水害時避難ビル"
"市営新浪速第1住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","浪速西2-5","","24時間","指定緊急避難場所","津波、洪水","135.486894448401","34.6566580426502","津波避難ビル・水害時避難ビル"
"市営新浪速第1住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","浪速西3-8","","24時間","指定緊急避難場所","津波、洪水","135.486941037676","34.6554393496675","津波避難ビル・水害時避難ビル"
"市営新浪速第2住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","浪速西1-2","","24時間","指定緊急避難場所","津波、洪水","135.487360342481","34.6590147685658","津波避難ビル・水害時避難ビル"
"市営新浪速第2住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","浪速西1-2","","24時間","指定緊急避難場所","津波、洪水","135.48754631123","34.6594837141986","津波避難ビル・水害時避難ビル"
"市営新浪速第2住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","浪速西1-2","","24時間","指定緊急避難場所","津波、洪水","135.487459309927","34.6598846652666","津波避難ビル・水害時避難ビル"
"市営にしはま住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","浪速西1-4","","24時間","指定緊急避難場所","津波、洪水","135.487898724105","34.6578607703963","津波避難ビル・水害時避難ビル"
"市営日本橋住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","日本橋5-20","","24時間","指定緊急避難場所","津波、洪水","135.504604839792","34.656514273375","津波避難ビル・水害時避難ビル"
"市営日本橋住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","日本橋5-15","","24時間","指定緊急避難場所","津波、洪水","135.504893805262","34.6568342399678","津波避難ビル・水害時避難ビル"
"市営日本橋住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","日本橋5-20","","24時間","指定緊急避難場所","津波、洪水","135.504577821495","34.6571092069631","津波避難ビル・水害時避難ビル"
"市営日本橋住宅4号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","日本橋5-16","","24時間","指定緊急避難場所","津波、洪水","135.504397821909","34.657979102083","津波避難ビル・水害時避難ビル"
"市営日本橋住宅5号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","日本橋5-16","","24時間","指定緊急避難場所","津波、洪水","135.504457811108","34.6584070504122","津波避難ビル・水害時避難ビル"
"市営塩草第3住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","塩草2-1-25","","24時間","指定緊急避難場所","津波、洪水","135.492849418581","34.6599938400832","津波避難ビル・水害時避難ビル"
"市営稲荷住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","稲荷1-5-20","","24時間","指定緊急避難場所","津波、洪水","135.492240564201","34.6641350480603","津波避難ビル・水害時避難ビル"
"市営日本橋西住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","日本橋西2-2","","24時間","指定緊急避難場所","津波、洪水","135.503073973635","34.6572824792131","津波避難ビル・水害時避難ビル"
"市営日東住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","日本橋東3-3","","24時間","指定緊急避難場所","津波、洪水","135.50741736204","34.6575322790756","津波避難ビル・水害時避難ビル"
"市営日東住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","日本橋東3-6-2","","24時間","指定緊急避難場所","津波、洪水","135.508168098351","34.6568107909928","津波避難ビル・水害時避難ビル"
"市営日東住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","日本橋5-2-18","","24時間","指定緊急避難場所","津波、洪水","135.50670452481","34.6574823652672","津波避難ビル・水害時避難ビル"
"市営敷津東住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","敷津東3-5","","24時間","指定緊急避難場所","津波、洪水","135.500452936463","34.6557973724059","津波避難ビル・水害時避難ビル"
"市営塩草住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","塩草1-1-1","","24時間","指定緊急避難場所","津波、洪水","135.491175188301","34.6629991019867","津波避難ビル・水害時避難ビル"
"市営立葉住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","立葉2-2-7","","24時間","指定緊急避難場所","津波、洪水","135.485315165344","34.6644647647657","津波避難ビル・水害時避難ビル"
"市営広田住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","日本橋西2-7-30","","24時間","指定緊急避難場所","津波、洪水","135.503596548826","34.6560568379527","津波避難ビル・水害時避難ビル"
"湊町リバープレイス","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","湊町1-3-1","","24時間","指定緊急避難場所","津波、洪水","135.49562996224","34.6684846263298","津波避難ビル・水害時避難ビル"
"OCAT　(大阪シティエアターミナルビル)","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","湊町1-4-1","","24時間","指定緊急避難場所","津波、洪水","135.495219177806","34.6664880636319","津波避難ビル・水害時避難ビル"
"ジョーシン本社ビル","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","日本橋西1-6-5","","24時間","指定緊急避難場所","津波、洪水","135.503687083328","34.659410526045","津波避難ビル・水害時避難ビル"
"ジョーシンJ＆Pテクノランド","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","日本橋5-6-7","","営業時間中","指定緊急避難場所","津波、洪水","135.505887865323","34.6558668564047","津波避難ビル・水害時避難ビル"
"ニッタビル","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","桜川4-4-26","","24時間","指定緊急避難場所","津波、洪水","135.483109987388","34.6676826614363","津波避難ビル・水害時避難ビル"
"㈱新大阪互助会　本社ビル","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","戎本町1-7-23","","9:00～17:00","指定緊急避難場所","津波、洪水","135.49866971314","34.6547606254631","津波避難ビル・水害時避難ビル"
"㈱新大阪互助会　総合会館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","戎本町2-3-7","","9:00～17:00","指定緊急避難場所","津波、洪水","135.49982441423","34.650831877406","津波避難ビル・水害時避難ビル"
"㈱新大阪互助会　新今宮ビル","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","恵美須西3-14-13","","9:00～17:00","指定緊急避難場所","津波、洪水","135.501380516158","34.6511176383487","津波避難ビル・水害時避難ビル"
"東洋テック㈱","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","桜川1-7-18","","24時間","指定緊急避難場所","津波、洪水","135.492063889706","34.6676651144864","津波避難ビル・水害時避難ビル"
"東横イン大阪なんば","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","元町2-8-7","","24時間","指定緊急避難場所","津波、洪水","135.497584741547","34.6614959628067","津波避難ビル・水害時避難ビル"
"ユニティービル","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","元町1-11-20","","24時間","","津波、洪水","135.497105254069","34.6633672905591","津波避難ビル・水害時避難ビル"
"㈱ニューエスト","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","幸町2-1-4","","平日8:30～18:00","","津波、洪水","135.491739894414","34.6693220831783","津波避難ビル・水害時避難ビル"
"㈱クボタ 本社ビル","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","敷津東1-2-47","","24時間","指定緊急避難場所","津波、洪水","135.500934644902","34.6586223406857","津波避難ビル・水害時避難ビル"
"東洋紙業㈱　大阪支社3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","芦原1-3-18","","24時間","","津波、洪水","135.487910404075","34.6621429348754","津波避難ビル・水害時避難ビル"
"東洋紙業㈱　高速ビル","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","芦原2-5-56","","24時間","","津波、洪水","135.486264542217","34.6617394001421","津波避難ビル・水害時避難ビル"
"㈱イワセ・エスタ","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","元町3-12-20","","平日8:00～19:00","指定緊急避難場所","津波、洪水","135.494823917895","34.6597830329073","津波避難ビル・水害時避難ビル"
"大阪市清掃連合協同組合","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","恵美須西2-14-27","","平日9:00～17:00","指定緊急避難場所","津波、洪水","135.501969555702","34.6542641804729","津波避難ビル・水害時避難ビル"
"日本郵便㈱浪速郵便局","防災関連施設 - 津波避難ビル・水害時避難ビル","浪速区","難波中3-10-1","","平日9:00～17:00","指定緊急避難場所","津波、洪水","135.500098972135","34.6607187639213","津波避難ビル・水害時避難ビル"
